article_id,title,url,qid,topic,title_en,categories,n_sentences
8994014,Ryan Fredericks,https://fr.wikipedia.org/wiki?curid=8994014,,,,,4
8994037,Bruce Holland Rogers,https://fr.wikipedia.org/wiki?curid=8994037,,,,,2
8994052,Luciana Vedovelli,https://fr.wikipedia.org/wiki?curid=8994052,,,,,1
8994056,Canton de Betting,https://fr.wikipedia.org/wiki?curid=8994056,,,,,5
8994057,Magda Lesage,https://fr.wikipedia.org/wiki?curid=8994057,,,,,3
8994061,1996 PW,https://fr.wikipedia.org/wiki?curid=8994061,,,,,7
8994071,Wendy Bruce,https://fr.wikipedia.org/wiki?curid=8994071,,,,,1
8994082,Pascal Martin (homme politique),https://fr.wikipedia.org/wiki?curid=8994082,,,,,3
8994093,Élection pontificale de 1181,https://fr.wikipedia.org/wiki?curid=8994093,,,,,2
8994097,Bağdatlı Mehmed Hadi Pacha,https://fr.wikipedia.org/wiki?curid=8994097,,,,,2
8994106,Thoman Burgkmair,https://fr.wikipedia.org/wiki?curid=8994106,,,,,10
8994115,Deuxième Emsav,https://fr.wikipedia.org/wiki?curid=8994115,,,,,6
8994124,Artichauts à la barigoule,https://fr.wikipedia.org/wiki?curid=8994124,,,,,7
8994127,Grand Prix automobile d'Italie 2015,https://fr.wikipedia.org/wiki?curid=8994127,,,,,2
8994131,Forêt de Loudéac,https://fr.wikipedia.org/wiki?curid=8994131,,,,,17
8994132,Lac Jordan,https://fr.wikipedia.org/wiki?curid=8994132,,,,,3
8994137,Juan de la Garza,https://fr.wikipedia.org/wiki?curid=8994137,,,,,1
8994149,Élection pontificale de 1185,https://fr.wikipedia.org/wiki?curid=8994149,,,,,1
8994150,Pression artérielle invasive,https://fr.wikipedia.org/wiki?curid=8994150,,,,,1
8994153,Fredeburg,https://fr.wikipedia.org/wiki?curid=8994153,,,,,4
8994155,Victor Ramos,https://fr.wikipedia.org/wiki?curid=8994155,,,,,1
8994157,Rikki Ducornet,https://fr.wikipedia.org/wiki?curid=8994157,,,,,6
8994158,Troisième Emsav,https://fr.wikipedia.org/wiki?curid=8994158,,,,,20
8994159,Cunégonde de Bilstein,https://fr.wikipedia.org/wiki?curid=8994159,,,,,8
8994170,Élection pontificale d'octobre 1187,https://fr.wikipedia.org/wiki?curid=8994170,,,,,1
8994183,Pedro Cateriano,https://fr.wikipedia.org/wiki?curid=8994183,,,,,11
8994185,Cyclometra,https://fr.wikipedia.org/wiki?curid=8994185,,,,,1
8994187,Statue de Napoléon (Seurre),https://fr.wikipedia.org/wiki?curid=8994187,,,,,16
8994189,Rigshospitalet,https://fr.wikipedia.org/wiki?curid=8994189,,,,,10
8994192,Eometra,https://fr.wikipedia.org/wiki?curid=8994192,,,,,1
8994194,Frédéric Bierry,https://fr.wikipedia.org/wiki?curid=8994194,,,,,19
8994202,Virgulariidae,https://fr.wikipedia.org/wiki?curid=8994202,,,,,1
8994204,Engin blindé du génie,https://fr.wikipedia.org/wiki?curid=8994204,,,,,3
8994207,Priscilla Marchal,https://fr.wikipedia.org/wiki?curid=8994207,,,,,3
8994211,Claude Garache,https://fr.wikipedia.org/wiki?curid=8994211,,,,,13
8994213,Eumorphometra,https://fr.wikipedia.org/wiki?curid=8994213,,,,,1
8994217,Élection pontificale de décembre 1187,https://fr.wikipedia.org/wiki?curid=8994217,,,,,1
8994240,Struck,https://fr.wikipedia.org/wiki?curid=8994240,,,,,3
8994241,Grand Prix automobile de Singapour 2015,https://fr.wikipedia.org/wiki?curid=8994241,,,,,15
