code,rank,feature,weight
lmo,18,üü,0.04441503540467973
lmo,19,▁domà,0.043455796801291524
lmo,20,euva,0.04343935379913349
lmo,21,▁abitant,0.042668725704060925
lmo,22,▁dopera,0.04227691056860615
lmo,23,taa,0.04219563847594772
lmo,24,▁stada,0.04156184250650647
lmo,25,itaa,0.04056216078117046
lmo,26,▁püs,0.040090099400170595
lmo,27,▁doper,0.039621025187355094
lmo,28,blega,0.03958114423568386
lmo,29,▁faa,0.039396376238724835
lmo,30,▁nivell,0.03893978468958788
sc,1,▁comente,0.056649919271554404
sc,2,▁istadu,0.056236991379571534
sc,3,▁fintzas,0.05563522233271473
sc,4,▁aiat,0.05529613751404348
sc,5,atzione,0.05484367939094125
sc,6,èntzia,0.054266676731052614
sc,7,▁tzitade,0.05334612426180603
sc,8,▁annos,0.0528633022810986
sc,9,▁pustis,0.05285048683786274
sc,10,ziones,0.0528247873991583
sc,11,▁istados,0.052760135083086954
sc,12,▁bidda,0.052136438963017166
sc,13,▁istada,0.051167781050104826
sc,14,▁bividores,0.05103700766927757
sc,15,tzia,0.05095405295728384
sc,16,▁provìntzia,0.05090381801586144
sc,17,istadu,0.05010499216412977
sc,18,agatat,0.04999146722071389
sc,19,▁medas,0.049659750664837375
sc,20,▁siat,0.049559209496398325
sc,21,▁gherra,0.04916382898395455
sc,22,▁finas,0.048990639034127564
sc,23,tziu,0.04860818540612644
sc,24,▁abitantes,0.04846820654340241
sc,25,▁sotzi,0.048105884812886496
sc,26,▁podet,0.04737658767405945
sc,27,▁populatzione,0.047182121953083744
sc,28,▁printzi,0.04686552203365037
sc,29,▁àteros,0.0468064341214999
sc,30,▁nùmene,0.04589031531062641
ita,1,▁pubblicato,0.04585458991572564
ita,2,▁stagione,0.04118403435183881
ita,3,▁venne,0.040583827860376
ita,4,▁singolo,0.03742396597367552
ita,5,▁dello,0.037356258513604426
ita,6,▁erano,0.0373106709130186
ita,7,▁campionato,0.037218391273717545
ita,8,▁diretto,0.03665679829397707
ita,9,▁nelle,0.036358125468361285
ita,10,rebbe,0.03574055909829631
ita,11,▁statunitense,0.03523727095790145
ita,12,▁seguito,0.03504960390439985
ita,13,▁stato,0.03483707551144594
ita,14,▁aveva,0.034236401775386414
ita,15,▁stesso,0.03406496014934836
ita,16,▁furono,0.033907644634469825
ita,17,▁anche,0.033767320913391186
ita,18,▁dicembre,0.03376595498341029
ita,19,▁più,0.03370749601093837
ita,20,▁ottobre,0.033599122813738676
ita,21,▁nella,0.03357602840921436
ita,22,▁luglio,0.033448594758963626
ita,23,▁loro,0.0331538090956454
ita,24,▁è,0.03296309180478003
ita,25,▁titolo,0.032944791036140335
ita,26,▁tutta,0.0327736196590509
ita,27,▁alcuni,0.03219550731086005
ita,28,▁suoi,0.032062711099489404
ita,29,▁inoltre,0.031997129884542175
ita,30,▁settembre,0.031901131288703685
es,1,▁también,0.05752240249678268
es,2,ición,0.054371808586096394
es,3,▁especie,0.05423388999093188
es,4,▁después,0.05354909237393128
es,5,▁género,0.05276103927026708
es,6,▁año,0.05212381923745369
es,7,▁equipo,0.050024333643007825
es,8,▁fueron,0.04987587574444934
es,9,▁lugar,0.04927768348488251
es,10,▁había,0.04908565907518447
es,11,▁mismo,0.04885996327911013
es,12,▁encuentra,0.048715349195499774
es,13,▁estados,0.04829482024321224
es,14,▁alfabetización,0.04797920558691389
es,15,▁mientras,0.04781623647360657
es,16,▁años,0.04763611945109165
es,17,▁álbum,0.04761584614291491
es,18,▁según,0.04758191719449647
